"video_id","title","published_at","channel_title","duration"
"-TugZhAP7Sw","Upclose & Personal | The XYZ Show Sn12 Ep11","2017-07-21T16:58:41.000Z","The XYZ Show Official","PT2M55S"
"p3RaNB_38ik","LIVE: Sean Spicer Resignation Press Conference, Sean Spicer Resigns as WH Press Secretary 7/21/17","2017-07-21T16:37:17.000Z","US News Today","PT0S"
"wiDCwqpupj8","What Powers Does the Queen of England Actually Have?","2017-07-21T16:30:01.000Z","Today I Found Out","PT10M"
"FceuIaX_KGk","PSCU Kenya -Kasarani in Nairobi County","2017-07-21T16:19:53.000Z","State House Kenya","PT2M18S"
"gdMz_h_7rqY","Mike Sonko speech at the  Jubilee Rally In Dagoretti south Nairobi County","2017-07-21T16:04:33.000Z","NOTE BOOK","PT2M6S"
"77mLrgrQloU","Kingi arriving in Vipingo","2017-07-21T16:04:10.000Z","Arton Khainga","PT2M31S"
"w9fBh96GPpE","Kilifi Governor Amason Kingi DESTROYS JUBILEE In Vipingo Kilifi County Today 7/21/17 |Kenya Election","2017-07-21T15:50:06.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT44M36S"
"Mu9Jqr3tRMo","PSCU Kenya -Kayole Junction in Nairobi County","2017-07-21T15:41:39.000Z","State House Kenya","PT4M21S"
"PFfybb8crKM","Iidle yare iyo Modelist Abiyoow Axmed maxaa kala qabsaday... QOSOL","2017-07-21T15:37:53.000Z","RTN Somali TV","PT11M40S"
"EwfR5LFgjKM","001 JOHO MOMBASA YOUTH RALLY TODAY WHICH HAS MADE SOME PEOPLE SLEEPLESS NIGHT","2017-07-21T15:36:45.000Z","KENYAN LATEST VIDEOS 2017","PT20M9S"
"3uk5B-B9l5E","Mike Sonko speech In Jubilee Rally In Jacaranda Grounds Embakasi Nairobi COUNTY 7/21/17","2017-07-21T15:26:17.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M41S"
"jxTWnkybbpA","PSCU Kenya  Dandora in Nairobi County rally","2017-07-21T15:08:14.000Z","State House Kenya","PT23M30S"
"0zXRHwTguOg","Uhuru in TROUBLE after he attacked JOHO badly in Nyali | KenyanBytes","2017-07-21T15:08:07.000Z","KenyanBytes","PT2M10S"
"jFBDl_K_XoQ","Jomo Kenyatta's important advice to General Nkaissery","2017-07-21T15:03:54.000Z","Capital FM Kenya","PT3M29S"
"Z3CvEqtJD6c","Ruto speech Today In Jubilee Rally In Dagoretti  2017","2017-07-21T15:02:31.000Z","NOTE BOOK","PT6M34S"
"fg64MOLn0d4","Jubilee Rally today In Jacaranda Grounds Embakasi Nairobi County 7/21/17 | Kenya Election 2017","2017-07-21T14:58:56.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT26M47S"
"APC8RYxZ38Y","DJ Shiti renames Jeff  and Jalas.","2017-07-21T14:54:58.000Z","Hot 96 FM Kenya","PT6M2S"
"E_2SlVRNhew","Governor Joho Great Speech To Mombasa Women Today 7/21/17 | Kenya Election 2017","2017-07-21T14:53:35.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT24M48S"
"6METPbP6vzg","NASA in Isebania 22/7/17","2017-07-21T14:36:01.000Z","kute543","PT2M23S"
"ds3tmJvB-qI","Raila Odinga Speech Today In NASA Rally In Kitui Town #NASA In Kitui   Kenya Election 2017","2017-07-21T14:25:42.000Z","Alpha Media","PT22M52S"
"7_PdYsDC6h8","NASA in Awendo 22/7/17","2017-07-21T14:25:04.000Z","kute543","PT1M55S"
"ZzEBqdi0szg","Kenyatta holds Nairobi rally ahead of Kenyan elections","2017-07-21T14:22:53.000Z","AFP news agency","PT52S"
"ZJ-YHLRaSAQ","Mike Sonko speech Today In Jubilee Rally In Dagoretti south Nairobi County 7/21/17 | Kenya Election","2017-07-21T14:19:09.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M6S"
"1GvmFmw7zEA","PSCU Kenya -Jacaranda Grounds in Nairobi County rally","2017-07-21T14:16:35.000Z","State House Kenya","PT7M59S"
"IhWP1cXuzOg","DP William Ruto speech Today In Jubilee Rally In Dagoretti South 7/21/17 | Kenya Election 2017","2017-07-21T14:13:22.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT6M34S"
"I8cRfN6sji4","NASA Protests the MILITARIZATION of the Election by President Uhuru Kenyatta.","2017-07-21T14:10:31.000Z","E News Kenya","PT5M52S"
"QO55ABkSOYo","Raila Odinga Full Speech In HOMA BAY STADIUM Today #NASA In Homa Bay   Kenya Election 2017","2017-07-21T14:09:47.000Z","Alpha Media","PT26M26S"
"a6IP7k1IqNY","001 JOHO MAN FULL OF WISDOM","2017-07-21T14:05:11.000Z","KENYAN LATEST VIDEOS 2017","PT5M40S"
"O9HQkH7GU5M","Uhuru Kenyatta Speech In Jacaranda Grounds Nairobi Today 7/21/17|  Kenya Election 2017","2017-07-21T14:05:05.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT13M51S"
"zrnc1jJS-zQ","NASA Press Conference Today On Militarization of Election Processes In Kenya Today 7/21/17","2017-07-21T13:53:41.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M54S"
"tD1pmvIFbI8","Jubilee Rally Today In Dagoretti South Nairobi County 7/21/17 | Kenya Election 2017","2017-07-21T13:45:22.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT24M56S"
