"video_id","title","published_at","channel_title","duration"
"lloaB6_96y0","MUNGIKI INVADES KAWANGWARE WITH CRUDE WEAPONS","2017-10-27T17:24:03.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT46S"
"9-UQrrhFDXY","RAILA's FIRST SPEECH AFTER THE 26TH OCT. ELECTION","2017-10-27T16:54:39.000Z","InfoKE Trends","PT5M29S"
"hOCnEcmvkxo","UHURU VOTES AT 80% RESULTS","2017-10-27T16:32:13.000Z","ChannelYakele","PT1M2S"
"tzUYnpuI9Xw","Bobi Wine Azizzizzaayo Z'emyaka","2017-10-27T16:30:02.000Z","NBS TV Uganda","PT2M11S"
"ecxq9SJaDBU","Thabo Mbeki delivers the OR Tambo memorial lecture","2017-10-27T16:20:52.000Z","SABC Digital News","PT0S"
"pv305Rc3paY","KUMIRA KUMIRA & TYRANNY OF NUMBERS TURNS INTO A NIGHTMARE  FOR JUBILEE","2017-10-27T16:08:15.000Z","Kenya News Alert TV","PT33M57S"
"fIJIVe9hz7o","RAILA Odinaga's speech at Kibra that left Uhuruto trembling.","2017-10-27T16:00:12.000Z","79,999 views","PT6M31S"
"IFwBCs8Pw_I","RAILA ODINGA FIRST PUBLIC ADDRESS AFTER OCTOBER 26,2017 ELECTION WHICH HE CALLS A CHARADE","2017-10-27T15:44:07.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT6M29S"
"9UJfRsjdQpk","Mungikis With Crude Weapons Invade Kawangware","2017-10-27T15:29:14.000Z","Joji Wanyoike","PT39S"
"IZbECBvqo6g","Kibera residents comment on state of business in the area","2017-10-27T15:15:25.000Z","Kenya NTV","PT4M5S"
"2VfdoyYzfuM","Election Postponed to unknown date-Chebukati","2017-10-27T15:10:55.000Z","Kenya CitizenTV","PT4M49S"
"X738urvs0Xs","Kivumbi2017:IEBC inazidi kupokea matokeo ya kura","2017-10-27T15:04:20.000Z","KTN News Kenya","PT21M40S"
"DZsBIvtCOJc","Wiper leaders ""tomboa"" about those who migrated to jubilee","2017-10-27T14:50:50.000Z","Eliud Kimonjo","PT2M7S"
"alHRfIvXFBA","Airport-style security at Bomas of Kenya stops Larry Madowo on live TV","2017-10-27T14:50:31.000Z","Kenya NTV","PT7M52S"
"jkJavQ-Vb40","Kivumbi2017: Vurumai Bungoma","2017-10-27T14:43:43.000Z","KTN News Kenya","PT28M53S"
"OGd4ymRCyYA","Police vs Demonstrators[Kisumu edition]","2017-10-27T14:35:50.000Z","Kenya CitizenTV","PT5M43S"
"XJHDgkDyNJE","Nasa principal Musalia Mudavadi faces a tough time answering questions from journalists","2017-10-27T14:25:57.000Z","Kenya NTV","PT9M17S"
"12Dc_PzEIjw","Nasa urge supporters to boycott Saturday polls","2017-10-27T14:25:06.000Z","The Star Kenya","PT1M30S"
"Ui2DN2zS3Oc","RAILA HOLDS A RALLY IN KIBRA AFTER REPEAT ELECTIONS TO GIVE A WAY FORWARD","2017-10-27T14:11:01.000Z","Kenya News Alert TV","PT6M34S"
"l2D1k-K2VHw","Raila Odinga speaks for the first time after divisive repeat poll","2017-10-27T13:56:17.000Z","Kenya NTV","PT6M19S"
"-flwqivFwKw","Fracas between police and protesters in Migori","2017-10-27T13:54:54.000Z","The Star Kenya","PT1M48S"
"DND0-N-KsjM","""KIEMS KIT SAYS 3M VOTES FOR UHURUTO ONLY""RAILA AT KIBERA TODAY!!!27/10/2017","2017-10-27T13:54:50.000Z","NEWS CUT","PT5M36S"
"tMsEcW8PUEc","URGENT NASA PRESS CONFERENCE, RAILA ODINGA TEAM, KENYA ELECTIONS","2017-10-27T13:44:44.000Z","TopGuy360 KENYA","PT16M28S"
"x3lymfnPnoc","Press Conference: Election Scheduled for 26 October #NoOctoberElection","2017-10-27T13:12:36.000Z","Raila Odinga","PT18M35S"
"nLsHnXyFgvE","NASA PRESS CONFERENCE TODAY""STAY AWAY FROM THE TRAP""!!! 27/10/2017","2017-10-27T13:08:39.000Z","NEWS CUT","PT7M27S"
"TnCG-nqeLPo","NASA ASKS IEBC TO LEAVE NYANZA ALONE!!","2017-10-27T13:04:48.000Z","Frank Obegi","PT17M11S"
"zFg-QlsONgg","Running battle between the police and demonstrators in Bungoma a day after the repeat poll","2017-10-27T13:04:36.000Z","Kenya CitizenTV","PT5M7S"
"wFTHAn2J4Ow","NASA PRESS CONFRERENCE TO EXPLAIN HOW HE GOT 8.3M VOTES IN EARLIER POLLS THAT IS UNABLE TO GET NOW","2017-10-27T13:04:13.000Z","Kenya News Alert TV","PT17M11S"
"AXesAlRc1Kk","     ? | revanth ragilchina chichuku balaiyedevaru?","2017-10-27T13:00:03.000Z","NEXTV","PT1M39S"
"cxQFHHUxxq4","Ene biacara Nairobi kwaga kuhingura wira umuthi","2017-10-27T12:59:44.000Z","iNooro TV","PT3M37S"
"GaR8nnpYU9I","UPDATE:NASA PRESS CONFERENCE AFTER OCTOBER 26 ELECTION FAILED WITH THE LOWEST VOTER TURNOUT EVER","2017-10-27T12:59:02.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT17M20S"
"EivZgyVKv6Y","LIVE FROM BOMAS  CHEBUKATI UPDATE ON ELECTION RESULTS_27 OCTOBER 2017","2017-10-27T12:57:31.000Z","Kenya News Alert TV","PT3M12S"
